x,f(x)
-5.120000000000104, 2.5225948254970953
-5.110000000000104, 2.582532332596549
-5.1000000000001044, 2.645658426398665
-5.090000000000105, 2.712225903561612
-5.080000000000105, 2.782515083655453
-5.070000000000105, 2.856837657143807
-5.060000000000105, 2.9355411975592216
-5.0500000000001055, 3.0190144755855184
-5.040000000000106, 3.107693746388892
-5.030000000000106, 3.2020702246971715
-5.020000000000106, 3.3026990179112246
-5.010000000000106, 3.4102098601868334
-5.000000000000107, 3.525320085814815
-4.990000000000107, 3.648850406541383
-4.980000000000107, 3.781744226265653
-4.970000000000107, 3.9250914543168283
-4.960000000000107, 4.080158089066067
-4.950000000000108, 4.248423271808499
-4.940000000000108, 4.431626108338828
-4.930000000000108, 4.631825400242107
-4.920000000000108, 4.851476638655364
-4.9100000000001085, 5.093532375406711
-4.900000000000109, 5.361574693921539
-4.890000000000109, 5.65999243104595
-4.880000000000109, 5.994221839275642
-4.870000000000109, 6.371078865265258
-4.86000000000011, 6.799226490829767
-4.85000000000011, 7.289845840052411
-4.84000000000011, 7.857622826760459
-4.83000000000011, 8.522238146417937
-4.82000000000011, 9.310688033449814
-4.810000000000111, 10.261031552594153
-4.800000000000111, 11.428704205355507
-4.790000000000111, 12.897712497829415
-4.780000000000111, 14.801762896069368
-4.7700000000001115, 17.367395900126994
-4.760000000000112, 21.01147821554139
-4.750000000000112, 26.594221957880848
-4.740000000000112, 36.222026083534935
-4.730000000000112, 56.78556466599948
-4.7200000000001125, 131.38970928968453
-4.710000000000113, -418.5890171644577
-4.700000000000113, -80.71895753763545
-4.690000000000113, -44.668561592116205
-4.680000000000113, -30.88009719767564
-4.670000000000114, -23.59810320176687
-4.660000000000114, -19.096717923911918
-4.650000000000114, -16.038874483301402
-4.640000000000114, -13.826329500098737
-4.6300000000001145, -12.151287901722153
-4.620000000000115, -10.839215179325082
-4.610000000000115, -9.78376175025926
-4.600000000000115, -8.916428611368726
-4.590000000000115, -8.191104108933091
-4.5800000000001155, -7.575608797971465
-4.570000000000116, -7.046803136549112
-4.560000000000116, -6.587621423979075
-4.550000000000116, -6.18520164903593
-4.540000000000116, -5.829666244674608
-4.530000000000117, -5.513303934516344
-4.520000000000117, -5.230006735385334
-4.510000000000117, -4.974873865421692
-4.500000000000117, -4.743927548370911
-4.4900000000001175, -4.5339054931845215
-4.480000000000118, -4.342106952863583
-4.470000000000118, -4.166276889288057
-4.460000000000118, -4.004517675349598
-4.450000000000118, -3.8552209879999126
-4.4400000000001185, -3.7170147034435757
-4.430000000000119, -3.588721075668414
-4.420000000000119, -3.469323497002346
-4.410000000000119, -3.357939854044129
-4.400000000000119, -3.253801001079345
-4.39000000000012, -3.1562332398271944
-4.38000000000012, -3.064643961798387
-4.37000000000012, -2.9785098066816054
-4.36000000000012, -2.897366836964284
-4.35000000000012, -2.820802339326778
-4.340000000000121, -2.7484479470164307
-4.330000000000121, -2.679973841383554
-4.320000000000121, -2.6150838400628986
-4.310000000000121, -2.5535112175590107
-4.3000000000001215, -2.4950151339153437
-4.290000000000122, -2.4393775706931615
-4.280000000000122, -2.386400692131313
-4.270000000000122, -2.335904564209822
-4.260000000000122, -2.2877251762375
-4.250000000000123, -2.241712719165243
-4.240000000000123, -2.197730082582775
-4.230000000000123, -2.155651538665513
-4.220000000000123, -2.11536158649411
-4.210000000000123, -2.0767539344013564
-4.200000000000124, -2.0397306014899463
-4.190000000000124, -2.004201122352381
-4.180000000000124, -1.9700818414237748
-4.170000000000124, -1.9372952853998182
-4.1600000000001245, -1.905769603827388
-4.150000000000125, -1.8754380693825612
-4.140000000000125, -1.8462386305367184
-4.130000000000125, -1.8181135103140784
-4.120000000000125, -1.7910088456943816
-4.1100000000001256, -1.7648743629377257
-4.100000000000126, -1.7396630847255468
-4.090000000000126, -1.7153310655395146
-4.080000000000126, -1.6918371521528006
-4.070000000000126, -1.6691427664973866
-4.060000000000127, -1.64721170850667
-4.050000000000127, -1.6260099768225509
-4.040000000000127, -1.6055056055073296
-4.030000000000127, -1.585668515118795
-4.0200000000001275, -1.566470376696542
-4.010000000000128, -1.5478844873729323
-4.000000000000128, -1.5298856564666246
-3.990000000000128, -1.5124501010430529
-3.9800000000001283, -1.4955553500371994
-3.9700000000001285, -1.4791801561314866
-3.9600000000001288, -1.4633044146674405
-3.950000000000129, -1.4479090889455004
-3.940000000000129, -1.432976141334188
-3.9300000000001294, -1.418488469669079
-3.9200000000001296, -1.4044298484744475
-3.91000000000013, -1.3907848745870517
-3.90000000000013, -1.3775389168029397
-3.8900000000001302, -1.3646780692050615
-3.8800000000001305, -1.3521891078623216
-3.8700000000001307, -1.3400594506201597
-3.860000000000131, -1.3282771197289698
-3.850000000000131, -1.3168307070802387
-3.8400000000001313, -1.3057093418413812
-3.8300000000001315, -1.294902660299226
-3.8200000000001317, -1.2844007777391226
-3.810000000000132, -1.2741942622020224
-3.800000000000132, -1.264274109975684
-3.7900000000001324, -1.254631722688672
-3.7800000000001326, -1.2452588858870597
-3.770000000000133, -1.2361477489839932
-3.760000000000133, -1.2272908064814612
-3.7500000000001332, -1.218680880372042
-3.7400000000001334, -1.210311103635957
-3.7300000000001337, -1.2021749047556889
-3.720000000000134, -1.1942659931766997
-3.710000000000134, -1.1865783456484766
-3.7000000000001343, -1.1791061933853857
-3.6900000000001345, -1.1718440099915037
-3.6800000000001347, -1.1647865000980004
-3.670000000000135, -1.157928588665549
-3.660000000000135, -1.1512654109078992
-3.6500000000001354, -1.1447923027960591
-3.6400000000001356, -1.1385047921055627
-3.630000000000136, -1.132398589972105
-3.620000000000136, -1.1264695829233549
-3.610000000000136, -1.1207138253571518
-3.6000000000001364, -1.1151275324384036
-3.5900000000001366, -1.109707073389028
-3.580000000000137, -1.1044489651470992
-3.570000000000137, -1.0993498663730419
-3.5600000000001373, -1.094406571782274
